"Envelope","Name","FundCode","Description","NonPledgePTD","Pledge","CPledgePTD","OPledgePTD","PrePay","Balance","SName","Year"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","1","General Pledge","$495.00","$7,020.00","$7,020.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","10","Easter Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","11","Christmas Offering","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b6508bc0a45527cbf2bafcbce151b50e","108","Restoration & Repair Fund","$45.00","$2,340.00","$2,340.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","1","General Pledge","$15.00","$8,060.00","$8,060.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","5","Memorial Fund","$75.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","10","Easter Offering","$12.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","17","Rector Disc Fund","$125.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","23","Altar supplies","$250.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","28","Soup Kitchen","$12.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","29","Outreach General","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","33","Harris Scholarship","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","48","Music","$300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","78","Office Expense Donat","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","94","Choral Scholars","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","104","Outreach Agency","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","108","Restoration & Repair Fund","$635.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","946e5f240cd2cfc8e254704e00a07414","131","Planned Giving Endowment","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","1","General Pledge","$64.00","$3,948.00","$3,948.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","13","Easter Memorials","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","14","Christmas Memorials","$35.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","94","Choral Scholars","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","66a20754104bb33245f9a4c327a43ae6","119","Bricks","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b61cf845819e91bcc9cca7410210636f","1","General Pledge","$30.00","$1,920.00","$1,920.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b61cf845819e91bcc9cca7410210636f","77","Pass Through","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b61cf845819e91bcc9cca7410210636f","94","Choral Scholars","$50.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","77","Pass Through","$234.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","108","Restoration & Repair Fund","$0.00","$1,825.00","$1,291.00","$0.00","$0.00","$534.00","REDACTED","2016"
"REDACTED","b30910988aa9b9b6f99ae411f55d6350","119","Bricks","$300.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","3de7e79655f57c613fb04099bef38a00","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","c18870356711031b144b3e6ebf65d404","1","General Pledge","$1,500.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","019449e3d5227baf42781442ad5346a8","1","General Pledge","$0.00","$3,900.00","$3,900.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","62ccd8da07a33c43878186e3cf88863f","1","General Pledge","$0.00","$1,375.00","$0.00","$0.00","$0.00","$1,375.00","REDACTED","2016"
"REDACTED","62ccd8da07a33c43878186e3cf88863f","129","Wednesday Program receipt","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","40e8be1334b7bbf651d8da6e86b21744","1","General Pledge","$6,100.00","$5,000.00","$5,000.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","40e8be1334b7bbf651d8da6e86b21744","5","Memorial Fund","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","40e8be1334b7bbf651d8da6e86b21744","48","Music","$600.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","40e8be1334b7bbf651d8da6e86b21744","77","Pass Through","$581.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","c1a7fdd42e9e660a754b49499485d0c5","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","fab64fad45ff00fae736a0566d6ba927","5","Memorial Fund","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","7b26ae952f648a1fd2be1f5b69567b71","1","General Pledge","$250.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","1e3b41d4ce846b6597603a6e2c7a6dba","1","General Pledge","$50.00","$2,000.00","$2,000.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","1e3b41d4ce846b6597603a6e2c7a6dba","29","Outreach General","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","1e3b41d4ce846b6597603a6e2c7a6dba","77","Pass Through","$25.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","b73b0edf34b634722fcd6f2827571d61","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","61db97a90e6e5915261641e03620ada1","1","General Pledge","$1,680.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","61db97a90e6e5915261641e03620ada1","5","Memorial Fund","$200.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","35ebfcc3f57f5b6b51265f165005be7f","1","General Pledge","$0.00","$6,000.00","$6,000.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","35ebfcc3f57f5b6b51265f165005be7f","5","Memorial Fund","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","44cab95b7141ddd0b1bf5807fc03b43a","1","General Pledge","$0.00","$3,600.00","$3,600.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","1","General Pledge","$0.00","$14,335.14","$0.00","$15,000.00","$14,335.14","$0.00","REDACTED","2016"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","6","Mead Hall","$5,000.00","$5,000.00","$0.00","$0.00","$5,000.00","$0.00","REDACTED","2016"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","13","Easter Memorials","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","17","Rector Disc Fund","$4,000.00","$2,000.00","$0.00","$0.00","$2,000.00","$0.00","REDACTED","2016"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","19","Asst Rector Disc fund","$2,000.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","28","Soup Kitchen","$1,000.00","$1,000.00","$0.00","$0.00","$1,000.00","$0.00","REDACTED","2016"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","71","Bldg & Grnds General","$1,000.00","$1,000.00","$0.00","$0.00","$1,000.00","$0.00","REDACTED","2016"
"REDACTED","322a183ee163c4973fc9c7cc885f8b73","108","Restoration & Repair Fund","$1,000.00","$1,000.00","$0.00","$0.00","$1,000.00","$0.00","REDACTED","2016"
"REDACTED","22bbc857493486e499d546140719a64c","5","Memorial Fund","$100.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","cf461ab517facd6ae0f015e6566e813c","1","General Pledge","$20.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","cf461ab517facd6ae0f015e6566e813c","28","Soup Kitchen","$770.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","37df764df0396102dbbe9af3f41f2a80","1","General Pledge","$30.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","fb23db77c153b9522d48167914812495","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","ae9fb70c8c3731ffde79f4d39e043f1a","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","baba7ad34a9a62a66e97bd16fab6bc9d","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","c8e2f1289bcf1121f2cef6094ce10f6e","","","$0.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
"REDACTED","5ff543958be35a4376d4f2af4ee52070","119","Bricks","$10.00","$0.00","$0.00","$0.00","$0.00","$0.00","REDACTED","2016"
